Timestamp,FlowID,SourceIP,DestinationIP,Protocol,SourcePort,DestinationPort,PacketSize,DataRate,Throughput,PacketLoss,Delay,Jitter,FlowCount,ErrorRate,NetworkLoad,CPUUsage,MemoryUsage,TrafficType
2,1,10.0.0.2,10.0.0.1,TCP,49153,9,13980,0.11184,0.102432,0,69.5589,22.5309,20,0,0,0,0,DDoS_UDP
2,2,10.0.0.3,10.0.0.1,TCP,49153,9,14568,0.116544,0.116544,0,83.4243,32.6381,20,0,0,0,0,Normal
2,3,10.0.0.4,10.0.0.1,TCP,49153,9,14568,0.116544,0.116544,0,80.374,30.8689,20,0,0,0,0,Normal
2,4,10.0.0.5,10.0.0.1,TCP,49153,9,14568,0.116544,0.102432,0,101.54,36.8012,20,0,0,0,0,Normal
2,5,10.0.0.6,10.0.0.1,TCP,49153,9,11040,0.08832,0.041664,0,52.4014,13.8552,20,0,0,0,0,Normal
2,6,10.0.0.7,10.0.0.1,TCP,49153,9,12216,0.097728,0.097728,0,125.262,44.184,20,0,0,0,0,Normal
2,7,10.0.0.8,10.0.0.1,TCP,49153,9,11040,0.08832,0.08832,0,147.136,39.9193,20,0,0,0,0,Normal
2,8,10.0.0.9,10.0.0.1,TCP,49153,9,12216,0.097728,0.097728,0,116.146,41.44,20,0,0,0,0,Normal
2,9,10.0.0.10,10.0.0.1,TCP,49153,9,14568,0.116544,0.102432,0,112.953,40.5631,20,0,0,0,0,Normal
2,10,10.0.0.11,10.0.0.1,TCP,49153,9,6336,0.050688,0.010272,0,128.588,247.442,20,0,0,0,0,Normal
2,11,10.0.0.1,10.0.0.6,TCP,9,49153,316,0.002528,0.002528,0,308.211,69.8691,20,0,0,0,0,DDoS_TCP
2,12,10.0.0.1,10.0.0.11,TCP,9,49153,168,0.001344,0.000864,0,202.933,139.126,20,0,0,0,0,DDoS_TCP
2,13,10.0.0.1,10.0.0.3,TCP,9,49153,732,0.005856,0.00336,0,327.934,61.2473,20,0,0,0,0,DDoS_TCP
2,14,10.0.0.1,10.0.0.4,TCP,9,49153,732,0.005856,0.00336,0,318.237,59.0001,20,0,0,0,0,DDoS_TCP
2,15,10.0.0.1,10.0.0.10,TCP,9,49153,628,0.005024,0.00336,0,314.556,63.1998,20,0,0,0,0,DDoS_TCP
2,16,10.0.0.1,10.0.0.5,TCP,9,49153,628,0.005024,0.00336,0,318.566,52.6138,20,0,0,0,0,DDoS_TCP
2,17,10.0.0.1,10.0.0.9,TCP,9,49153,628,0.005024,0.002944,0,315.711,63.2345,20,0,0,0,0,DDoS_TCP
2,18,10.0.0.1,10.0.0.7,TCP,9,49153,628,0.005024,0.002944,0,315.022,63.229,20,0,0,0,0,DDoS_TCP
2,19,10.0.0.1,10.0.0.8,TCP,9,49153,576,0.004608,0.002528,0,300.407,44.7995,20,0,0,0,0,DDoS_TCP
2,20,10.0.0.1,10.0.0.2,TCP,9,49153,680,0.00544,0.00336,0,322.496,46.5456,20,0,0,0,0,DDoS_TCP
3,1,10.0.0.2,10.0.0.1,TCP,49153,9,42204,0.337632,0.248256,0,53.7278,21.1188,20,0,0,0,0,DDoS_UDP
3,2,10.0.0.3,10.0.0.1,TCP,49153,9,47496,0.379968,0.314112,0,87.273,25.7671,20,0,0,0,0,Normal
3,3,10.0.0.4,10.0.0.1,TCP,49153,9,42792,0.342336,0.238848,0,101.982,26.4184,20,0,0,0,0,Normal
3,4,10.0.0.5,10.0.0.1,TCP,49153,9,45144,0.361152,0.290592,0,80.5002,28.1946,20,0,0,0,0,Normal
3,5,10.0.0.6,10.0.0.1,TCP,49153,9,11628,0.093024,0.041664,0,52.4014,13.8552,20,0,0,0,0,Normal
3,6,10.0.0.7,10.0.0.1,TCP,49153,9,38088,0.304704,0.238848,0,108.571,38.5949,20,0,0,0,0,Normal
3,7,10.0.0.8,10.0.0.1,TCP,49153,9,31032,0.248256,0.177696,0,118.452,37.9141,20,0,0,0,0,Normal
3,8,10.0.0.9,10.0.0.1,TCP,49153,9,40440,0.32352,0.224736,0,103.994,40.4601,20,0,0,0,0,Normal
3,9,10.0.0.10,10.0.0.1,TCP,49153,9,28680,0.22944,0.220032,0,151.257,40.8385,20,0,0,0,0,Normal
3,10,10.0.0.11,10.0.0.1,TCP,49153,9,6924,0.055392,0.010272,0,128.588,247.442,20,0,0,0,0,Normal
3,11,10.0.0.1,10.0.0.6,TCP,9,49153,316,0.002528,0.002528,0,308.211,69.8691,20,0,0,0,0,DDoS_TCP
3,12,10.0.0.1,10.0.0.11,TCP,9,49153,168,0.001344,0.000864,0,202.933,139.126,20,0,0,0,0,DDoS_TCP
3,13,10.0.0.1,10.0.0.3,TCP,9,49153,1824,0.014592,0.00752,0,404.381,37.0866,20,0,0,0,0,DDoS_TCP
3,14,10.0.0.1,10.0.0.4,TCP,9,49153,1408,0.011264,0.005856,0,371.368,47.9902,20,0,0,0,0,DDoS_TCP
3,15,10.0.0.1,10.0.0.10,TCP,9,49153,1304,0.010432,0.00544,0,367.511,49.6736,20,0,0,0,0,DDoS_TCP
3,16,10.0.0.1,10.0.0.5,TCP,9,49153,1668,0.013344,0.00752,0,404.773,32.6787,20,0,0,0,0,DDoS_TCP
3,17,10.0.0.1,10.0.0.9,TCP,9,49153,1304,0.010432,0.00544,0,378.39,47.1536,20,0,0,0,0,DDoS_TCP
3,18,10.0.0.1,10.0.0.7,TCP,9,49153,1408,0.011264,0.00544,0,384.537,47.786,20,0,0,0,0,DDoS_TCP
3,19,10.0.0.1,10.0.0.8,TCP,9,49153,1096,0.008768,0.004608,0,369.095,39.147,20,0,0,0,0,DDoS_TCP
3,20,10.0.0.1,10.0.0.2,TCP,9,49153,1512,0.012096,0.006688,0,387.142,35.6073,20,0,0,0,0,DDoS_TCP
4,1,10.0.0.2,10.0.0.1,TCP,49153,9,82188,0.657504,0.427008,0,162.666,28.5579,20,0,0,0,0,DDoS_UDP
4,2,10.0.0.3,10.0.0.1,TCP,49153,9,101592,0.812736,0.549312,0,170.065,28.5289,20,0,0,0,0,Normal
4,3,10.0.0.4,10.0.0.1,TCP,49153,9,52200,0.4176,0.351744,0,139.256,32.2635,20,0,0,0,0,Normal
4,4,10.0.0.5,10.0.0.1,TCP,49153,9,73368,0.586944,0.474048,0,148.363,31.3636,20,0,0,0,0,Normal
4,5,10.0.0.6,10.0.0.1,TCP,49153,9,11628,0.093024,0.046368,0,72.3959,25.1741,20,0,0,0,0,Normal
4,6,10.0.0.7,10.0.0.1,TCP,49153,9,38676,0.309408,0.238848,0,108.571,38.5949,20,0,0,0,0,Normal
4,7,10.0.0.8,10.0.0.1,TCP,49153,9,49260,0.39408,0.304704,0,168.68,44.2672,20,0,0,0,0,Normal
4,8,10.0.0.9,10.0.0.1,TCP,49153,9,63960,0.51168,0.32352,0,186.02,39.1522,20,0,0,0,0,Normal
4,9,10.0.0.10,10.0.0.1,TCP,49153,9,58080,0.46464,0.285888,0,170.333,52.125,20,0,0,0,0,Normal
4,10,10.0.0.11,10.0.0.1,TCP,49153,9,6924,0.055392,0.014976,0,133.096,227.069,20,0,0,0,0,Normal
4,11,10.0.0.1,10.0.0.6,TCP,9,49153,368,0.002944,0.002528,0,308.211,69.8691,20,0,0,0,0,DDoS_TCP
4,12,10.0.0.1,10.0.0.11,TCP,9,49153,228,0.001824,0.000864,0,202.933,139.126,20,0,0,0,0,DDoS_TCP
4,13,10.0.0.1,10.0.0.3,TCP,9,49153,3124,0.024992,0.008768,0,417.453,32.688,20,0,0,0,0,DDoS_TCP
4,14,10.0.0.1,10.0.0.4,TCP,9,49153,2780,0.02224,0.006272,0,379.897,45.6361,20,0,0,0,0,DDoS_TCP
4,15,10.0.0.1,10.0.0.10,TCP,9,49153,2192,0.017536,0.006752,0,392.036,40.5466,20,0,0,0,0,DDoS_TCP
4,16,10.0.0.1,10.0.0.5,TCP,9,49153,3668,0.029344,0.007936,0,408.868,31.5516,20,0,0,0,0,DDoS_TCP
4,17,10.0.0.1,10.0.0.9,TCP,9,49153,2516,0.020128,0.007648,0,411.021,36.1756,20,0,0,0,0,DDoS_TCP
4,18,10.0.0.1,10.0.0.7,TCP,9,49153,1408,0.011264,0.00544,0,384.537,47.786,20,0,0,0,0,DDoS_TCP
4,19,10.0.0.1,10.0.0.8,TCP,9,49153,2808,0.022464,0.006592,0,403.236,30.195,20,0,0,0,0,DDoS_TCP
4,20,10.0.0.1,10.0.0.2,TCP,9,49153,3376,0.027008,0.009312,0,416.256,27.3415,20,0,0,0,0,DDoS_TCP
5,1,10.0.0.2,10.0.0.1,TCP,49153,9,111000,0.888,0.657504,0,174.709,30.1604,21,0,0,0,0,DDoS_UDP
5,2,10.0.0.3,10.0.0.1,TCP,49153,9,146280,1.17024,0.803328,0,205.819,29.7528,21,0,0,0,0,Normal
5,3,10.0.0.4,10.0.0.1,TCP,49153,9,79836,0.638688,0.51168,0,167.651,38.8667,21,0,0,0,0,Normal
5,4,10.0.0.5,10.0.0.1,TCP,49153,9,111000,0.888,0.624576,0,152.298,36.2768,21,0,0,0,0,Normal
5,5,10.0.0.6,10.0.0.1,TCP,49153,9,11628,0.093024,0.046368,0,72.3959,25.1741,21,0,0,0,0,Normal
5,6,10.0.0.7,10.0.0.1,TCP,49153,9,38676,0.309408,0.243552,0,111.046,40.1785,21,0,0,0,0,Normal
5,7,10.0.0.8,10.0.0.1,TCP,49153,9,62196,0.497568,0.337632,0,188.246,46.8305,21,0,0,0,0,Normal
5,8,10.0.0.9,10.0.0.1,TCP,49153,9,64548,0.516384,0.342336,0,195.9,42.783,21,0,0,0,0,Normal
5,9,10.0.0.10,10.0.0.1,TCP,49153,9,76896,0.615168,0.459936,0,159.909,48.2817,21,0,0,0,0,Normal
5,10,10.0.0.11,10.0.0.1,TCP,49153,9,6924,0.055392,0.014976,0,133.096,227.069,21,0,0,0,0,Normal
5,11,10.0.0.1,10.0.0.6,TCP,9,49153,368,0.002944,0.002528,0,308.211,69.8691,21,0,0,0,0,DDoS_TCP
5,12,10.0.0.1,10.0.0.11,TCP,9,49153,228,0.001824,0.000864,0,202.933,139.126,21,0,0,0,0,DDoS_TCP
5,13,10.0.0.1,10.0.0.3,TCP,9,49153,6680,0.05344,0.012608,0,438.813,24.6253,21,0,0,0,0,DDoS_TCP
5,14,10.0.0.1,10.0.0.4,TCP,9,49153,4740,0.03792,0.0088,0,409.207,34.8859,21,0,0,0,0,DDoS_TCP
5,15,10.0.0.1,10.0.0.10,TCP,9,49153,4560,0.03648,0.012128,0,432.853,25.6544,21,0,0,0,0,DDoS_TCP
5,16,10.0.0.1,10.0.0.5,TCP,9,49153,5700,0.0456,0.017024,0,451.884,17.1809,21,0,0,0,0,DDoS_TCP
5,17,10.0.0.1,10.0.0.9,TCP,9,49153,2820,0.02256,0.007648,0,411.021,36.1756,21,0,0,0,0,DDoS_TCP
5,18,10.0.0.1,10.0.0.7,TCP,9,49153,1460,0.01168,0.00544,0,384.537,47.786,21,0,0,0,0,DDoS_TCP
5,19,10.0.0.1,10.0.0.8,TCP,9,49153,3228,0.025824,0.010624,0,435.843,20.9699,21,0,0,0,0,DDoS_TCP
5,20,10.0.0.1,10.0.0.2,TCP,9,49153,6996,0.055968,0.015808,0,443.031,19.265,21,0,0,0,0,DDoS_TCP
5,21,10.0.0.13,10.0.0.1,UDP,49153,9,102044,0.816352,0,0,-nan,-nan,21,0,0,0,0,Normal
6,1,10.0.0.2,10.0.0.1,TCP,49153,9,145104,1.16083,0.930336,0,172.688,27.5064,23,0,0,0,0,DDoS_UDP
6,2,10.0.0.3,10.0.0.1,TCP,49153,9,191556,1.53245,1.09498,0,240.689,28.9877,23,0,0,0,0,Normal
6,3,10.0.0.4,10.0.0.1,TCP,49153,9,98064,0.784512,0.690432,0,149.908,39.0814,23,0,0,0,0,Normal
6,4,10.0.0.5,10.0.0.1,TCP,49153,9,128640,1.02912,0.760992,0,158.296,36.2591,23,0,0,0,0,Normal
6,5,10.0.0.6,10.0.0.1,TCP,49153,9,12216,0.097728,0.051072,0,68.671,43.881,23,0,0,0,0,Normal
6,6,10.0.0.7,10.0.0.1,TCP,49153,9,39264,0.314112,0.243552,0,111.046,40.1785,23,0,0,0,0,Normal
6,7,10.0.0.8,10.0.0.1,TCP,49153,9,62784,0.502272,0.337632,0,188.246,46.8305,23,0,0,0,0,Normal
6,8,10.0.0.9,10.0.0.1,TCP,49153,9,64548,0.516384,0.342336,0,195.9,42.783,23,0,0,0,0,Normal
6,9,10.0.0.10,10.0.0.1,TCP,49153,9,95124,0.760992,0.619872,0,195.856,47.6049,23,0,0,0,0,Normal
6,10,10.0.0.11,10.0.0.1,TCP,49153,9,8688,0.069504,0.024384,0,99.203,182.99,23,0,0,0,0,Normal
6,11,10.0.0.1,10.0.0.6,TCP,9,49153,420,0.00336,0.002528,0,308.211,69.8691,23,0,0,0,0,DDoS_TCP
6,12,10.0.0.1,10.0.0.11,TCP,9,49153,348,0.002784,0.001344,0,300.849,144.291,23,0,0,0,0,DDoS_TCP
6,13,10.0.0.1,10.0.0.3,TCP,9,49153,11280,0.09024,0.018848,0,455.001,18.3812,23,0,0,0,0,DDoS_TCP
6,14,10.0.0.1,10.0.0.4,TCP,9,49153,6272,0.050176,0.012576,0,433.842,26.3551,23,0,0,0,0,DDoS_TCP
6,15,10.0.0.1,10.0.0.10,TCP,9,49153,5444,0.043552,0.01664,0,449.647,19.5992,23,0,0,0,0,DDoS_TCP
6,16,10.0.0.1,10.0.0.5,TCP,9,49153,7408,0.059264,0.020864,0,459.947,14.6004,23,0,0,0,0,DDoS_TCP
6,17,10.0.0.1,10.0.0.9,TCP,9,49153,2820,0.02256,0.007648,0,411.021,36.1756,23,0,0,0,0,DDoS_TCP
6,18,10.0.0.1,10.0.0.7,TCP,9,49153,1460,0.01168,0.00544,0,384.537,47.786,23,0,0,0,0,DDoS_TCP
6,19,10.0.0.1,10.0.0.8,TCP,9,49153,3228,0.025824,0.010624,0,435.843,20.9699,23,0,0,0,0,DDoS_TCP
6,20,10.0.0.1,10.0.0.2,TCP,9,49153,9088,0.072704,0.0224,0,457.668,14.8638,23,0,0,0,0,DDoS_TCP
6,21,10.0.0.13,10.0.0.1,UDP,49153,9,6523452,52.1876,0,0,-nan,-nan,23,0,0,0,0,Normal
6,22,10.0.0.12,10.0.0.1,TCP,49153,9,56,0.000448,0.000448,0,508.861,0,23,0,0,0,0,Normal
6,23,10.0.0.1,10.0.0.12,TCP,9,49153,56,0.000448,0,0,-nan,-nan,23,0,0,0,0,DDoS_TCP
7,1,10.0.0.2,10.0.0.1,TCP,49153,9,186852,1.49482,1.31136,0,162.931,25.256,23,0,0,0,0,DDoS_UDP
7,2,10.0.0.3,10.0.0.1,TCP,49153,9,234480,1.87584,1.3631,0,268.362,28.4199,23,0,0,0,0,Normal
7,3,10.0.0.4,10.0.0.1,TCP,49153,9,122172,0.977376,0.869184,0,130.801,36.3058,23,0,0,0,0,Normal
7,4,10.0.0.5,10.0.0.1,TCP,49153,9,143928,1.15142,0.972672,0,149.404,32.4991,23,0,0,0,0,Normal
7,5,10.0.0.6,10.0.0.1,TCP,49153,9,12216,0.097728,0.051072,0,68.671,43.881,23,0,0,0,0,Normal
7,6,10.0.0.7,10.0.0.1,TCP,49153,9,39264,0.314112,0.248256,0,111.051,41.8289,23,0,0,0,0,Normal
7,7,10.0.0.8,10.0.0.1,TCP,49153,9,62784,0.502272,0.337632,0,188.246,46.8305,23,0,0,0,0,Normal
7,8,10.0.0.9,10.0.0.1,TCP,49153,9,64548,0.516384,0.342336,0,195.9,42.783,23,0,0,0,0,Normal
7,9,10.0.0.10,10.0.0.1,TCP,49153,9,130992,1.04794,0.803328,0,187.656,46.275,23,0,0,0,0,Normal
7,10,10.0.0.11,10.0.0.1,TCP,49153,9,9276,0.074208,0.024384,0,99.203,182.99,23,0,0,0,0,Normal
7,11,10.0.0.1,10.0.0.6,TCP,9,49153,420,0.00336,0.002528,0,308.211,69.8691,23,0,0,0,0,DDoS_TCP
7,12,10.0.0.1,10.0.0.11,TCP,9,49153,348,0.002784,0.001344,0,300.849,144.291,23,0,0,0,0,DDoS_TCP
7,13,10.0.0.1,10.0.0.3,TCP,9,49153,15180,0.12144,0.031424,0,469.612,12.4242,23,0,0,0,0,DDoS_TCP
7,14,10.0.0.1,10.0.0.4,TCP,9,49153,7260,0.05808,0.015904,0,447.858,21.5535,23,0,0,0,0,DDoS_TCP
7,15,10.0.0.1,10.0.0.10,TCP,9,49153,6484,0.051872,0.0208,0,459.413,17.0892,23,0,0,0,0,DDoS_TCP
7,16,10.0.0.1,10.0.0.5,TCP,9,49153,9488,0.075904,0.024704,0,465.582,12.7998,23,0,0,0,0,DDoS_TCP
7,17,10.0.0.1,10.0.0.9,TCP,9,49153,2820,0.02256,0.007648,0,411.021,36.1756,23,0,0,0,0,DDoS_TCP
7,18,10.0.0.1,10.0.0.7,TCP,9,49153,1512,0.012096,0.00544,0,384.537,47.786,23,0,0,0,0,DDoS_TCP
7,19,10.0.0.1,10.0.0.8,TCP,9,49153,3228,0.025824,0.010624,0,435.843,20.9699,23,0,0,0,0,DDoS_TCP
7,20,10.0.0.1,10.0.0.2,TCP,9,49153,11168,0.089344,0.026976,0,464.874,12.8715,23,0,0,0,0,DDoS_TCP
7,21,10.0.0.13,10.0.0.1,UDP,49153,9,12943808,103.55,0,0,-nan,-nan,23,0,0,0,0,Normal
7,22,10.0.0.12,10.0.0.1,TCP,49153,9,56,0.000448,0.000448,0,508.861,0,23,0,0,0,0,Normal
7,23,10.0.0.1,10.0.0.12,TCP,9,49153,56,0.000448,0,0,-nan,-nan,23,0,0,0,0,DDoS_TCP
8,1,10.0.0.2,10.0.0.1,TCP,49153,9,238596,1.90877,1.58419,0,161.811,24.4269,23,0,0,0,0,DDoS_UDP
8,2,10.0.0.3,10.0.0.1,TCP,49153,9,273876,2.19101,1.66416,0,275.591,27.4707,23,0,0,0,0,Normal
8,3,10.0.0.4,10.0.0.1,TCP,49153,9,144516,1.15613,1.04323,0,123.335,35.8664,23,0,0,0,0,Normal
8,4,10.0.0.5,10.0.0.1,TCP,49153,9,176268,1.41014,1.17024,0,140.563,31.3744,23,0,0,0,0,Normal
8,5,10.0.0.6,10.0.0.1,TCP,49153,9,12216,0.097728,0.051072,0,68.671,43.881,23,0,0,0,0,Normal
8,6,10.0.0.7,10.0.0.1,TCP,49153,9,39264,0.314112,0.248256,0,111.051,41.8289,23,0,0,0,0,Normal
8,7,10.0.0.8,10.0.0.1,TCP,49153,9,62784,0.502272,0.337632,0,188.246,46.8305,23,0,0,0,0,Normal
8,8,10.0.0.9,10.0.0.1,TCP,49153,9,64548,0.516384,0.342336,0,195.9,42.783,23,0,0,0,0,Normal
8,9,10.0.0.10,10.0.0.1,TCP,49153,9,148044,1.18435,0.95856,0,201.969,45.2597,23,0,0,0,0,Normal
8,10,10.0.0.11,10.0.0.1,TCP,49153,9,9276,0.074208,0.029088,0,135.653,208.272,23,0,0,0,0,Normal
8,11,10.0.0.1,10.0.0.6,TCP,9,49153,420,0.00336,0.002528,0,308.211,69.8691,23,0,0,0,0,DDoS_TCP
8,12,10.0.0.1,10.0.0.11,TCP,9,49153,408,0.003264,0.001344,0,300.849,144.291,23,0,0,0,0,DDoS_TCP
8,13,10.0.0.1,10.0.0.3,TCP,9,49153,19764,0.158112,0.041984,0,475.521,10.5946,23,0,0,0,0,DDoS_TCP
8,14,10.0.0.1,10.0.0.4,TCP,9,49153,8248,0.065984,0.0184,0,454.336,18.7961,23,0,0,0,0,DDoS_TCP
8,15,10.0.0.1,10.0.0.10,TCP,9,49153,8124,0.064992,0.022528,0,462.369,16.0327,23,0,0,0,0,DDoS_TCP
8,16,10.0.0.1,10.0.0.5,TCP,9,49153,10580,0.08464,0.029472,0,470.269,11.4892,23,0,0,0,0,DDoS_TCP
8,17,10.0.0.1,10.0.0.9,TCP,9,49153,2820,0.02256,0.007648,0,411.021,36.1756,23,0,0,0,0,DDoS_TCP
8,18,10.0.0.1,10.0.0.7,TCP,9,49153,1512,0.012096,0.00544,0,384.537,47.786,23,0,0,0,0,DDoS_TCP
8,19,10.0.0.1,10.0.0.8,TCP,9,49153,3228,0.025824,0.010624,0,435.843,20.9699,23,0,0,0,0,DDoS_TCP
8,20,10.0.0.1,10.0.0.2,TCP,9,49153,12744,0.101952,0.034464,0,471.95,10.8768,23,0,0,0,0,DDoS_TCP
8,21,10.0.0.13,10.0.0.1,UDP,49153,9,19365216,154.922,0,0,-nan,-nan,23,0,0,0,0,Normal
8,22,10.0.0.12,10.0.0.1,TCP,49153,9,56,0.000448,0.000448,0,508.861,0,23,0,0,0,0,Normal
8,23,10.0.0.1,10.0.0.12,TCP,9,49153,56,0.000448,0,0,-nan,-nan,23,0,0,0,0,DDoS_TCP
9,1,10.0.0.2,10.0.0.1,TCP,49153,9,272112,2.1769,1.89466,0,179.323,24.2887,23,0,0,0,0,DDoS_UDP
9,2,10.0.0.3,10.0.0.1,TCP,49153,9,307980,2.46384,1.93699,0,267.827,28.1939,23,0,0,0,0,Normal
9,3,10.0.0.4,10.0.0.1,TCP,49153,9,165096,1.32077,1.19846,0,126.073,37.1904,23,0,0,0,0,Normal
9,4,10.0.0.5,10.0.0.1,TCP,49153,9,191556,1.53245,1.3537,0,151.81,30.8348,23,0,0,0,0,Normal
9,5,10.0.0.6,10.0.0.1,TCP,49153,9,12216,0.097728,0.051072,0,68.671,43.881,23,0,0,0,0,Normal
9,6,10.0.0.7,10.0.0.1,TCP,49153,9,39264,0.314112,0.248256,0,111.051,41.8289,23,0,0,0,0,Normal
9,7,10.0.0.8,10.0.0.1,TCP,49153,9,63372,0.506976,0.342336,0,186.645,49.4885,23,0,0,0,0,Normal
9,8,10.0.0.9,10.0.0.1,TCP,49153,9,65136,0.521088,0.34704,0,197.771,42.2716,23,0,0,0,0,Normal
9,9,10.0.0.10,10.0.0.1,TCP,49153,9,181560,1.45248,1.1185,0,189.921,44.3105,23,0,0,0,0,Normal
9,10,10.0.0.11,10.0.0.1,TCP,49153,9,9864,0.078912,0.033792,0,121.792,227.342,23,0,0,0,0,Normal
9,11,10.0.0.1,10.0.0.6,TCP,9,49153,420,0.00336,0.002528,0,308.211,69.8691,23,0,0,0,0,DDoS_TCP
9,12,10.0.0.1,10.0.0.11,TCP,9,49153,468,0.003744,0.001344,0,300.849,144.291,23,0,0,0,0,DDoS_TCP
9,13,10.0.0.1,10.0.0.3,TCP,9,49153,23164,0.185312,0.050176,0,479.218,9.30062,23,0,0,0,0,DDoS_TCP
9,14,10.0.0.1,10.0.0.4,TCP,9,49153,9132,0.073056,0.021728,0,460.982,16.376,23,0,0,0,0,DDoS_TCP
9,15,10.0.0.1,10.0.0.10,TCP,9,49153,10176,0.081408,0.029088,0,469.661,13.2869,23,0,0,0,0,DDoS_TCP
9,16,10.0.0.1,10.0.0.5,TCP,9,49153,11568,0.092544,0.033632,0,473.484,10.5507,23,0,0,0,0,DDoS_TCP
9,17,10.0.0.1,10.0.0.9,TCP,9,49153,2896,0.023168,0.007648,0,411.021,36.1756,23,0,0,0,0,DDoS_TCP
9,18,10.0.0.1,10.0.0.7,TCP,9,49153,1512,0.012096,0.00544,0,384.537,47.786,23,0,0,0,0,DDoS_TCP
9,19,10.0.0.1,10.0.0.8,TCP,9,49153,3288,0.026304,0.010624,0,435.843,20.9699,23,0,0,0,0,DDoS_TCP
9,20,10.0.0.1,10.0.0.2,TCP,9,49153,17656,0.141248,0.041504,0,475.671,9.95001,23,0,0,0,0,DDoS_TCP
9,21,10.0.0.13,10.0.0.1,UDP,49153,9,25785572,206.285,0,0,-nan,-nan,23,0,0,0,0,Normal
9,22,10.0.0.12,10.0.0.1,TCP,49153,9,112,0.000896,0.000896,0,259.612,249.249,23,0,0,0,0,Normal
9,23,10.0.0.1,10.0.0.12,TCP,9,49153,168,0.001344,0,0,-nan,-nan,23,0,0,0,0,DDoS_TCP
10,1,10.0.0.2,10.0.0.1,TCP,49153,9,306804,2.45443,2.20512,0,177.672,24.5898,23,0,0,0,0,DDoS_UDP
10,2,10.0.0.3,10.0.0.1,TCP,49153,9,337968,2.70374,2.16749,0,245.916,27.7843,23,0,0,0,0,Normal
10,3,10.0.0.4,10.0.0.1,TCP,49153,9,192144,1.53715,1.38662,0,122.206,36.6406,23,0,0,0,0,Normal
10,4,10.0.0.5,10.0.0.1,TCP,49153,9,227424,1.81939,1.57478,0,152.756,31.2793,23,0,0,0,0,Normal
10,5,10.0.0.6,10.0.0.1,TCP,49153,9,12216,0.097728,0.051072,0,68.671,43.881,23,0,0,0,0,Normal
10,6,10.0.0.7,10.0.0.1,TCP,49153,9,39852,0.318816,0.25296,0,109.173,42.9642,23,0,0,0,0,Normal
10,7,10.0.0.8,10.0.0.1,TCP,49153,9,63372,0.506976,0.342336,0,186.645,49.4885,23,0,0,0,0,Normal
10,8,10.0.0.9,10.0.0.1,TCP,49153,9,65136,0.521088,0.34704,0,197.771,42.2716,23,0,0,0,0,Normal
10,9,10.0.0.10,10.0.0.1,TCP,49153,9,198024,1.58419,1.28314,0,190.144,43.9601,23,0,0,0,0,Normal
10,10,10.0.0.11,10.0.0.1,TCP,49153,9,9864,0.078912,0.033792,0,121.792,227.342,23,0,0,0,0,Normal
10,11,10.0.0.1,10.0.0.6,TCP,9,49153,420,0.00336,0.002528,0,308.211,69.8691,23,0,0,0,0,DDoS_TCP
10,12,10.0.0.1,10.0.0.11,TCP,9,49153,468,0.003744,0.001344,0,300.849,144.291,23,0,0,0,0,DDoS_TCP
10,13,10.0.0.1,10.0.0.3,TCP,9,49153,25552,0.204416,0.057376,0,481.254,8.61379,23,0,0,0,0,DDoS_TCP
10,14,10.0.0.1,10.0.0.4,TCP,9,49153,10172,0.081376,0.02464,0,465.358,14.631,23,0,0,0,0,DDoS_TCP
10,15,10.0.0.1,10.0.0.10,TCP,9,49153,11732,0.093856,0.032672,0,472.688,12.0141,23,0,0,0,0,DDoS_TCP
10,16,10.0.0.1,10.0.0.5,TCP,9,49153,12816,0.102528,0.038208,0,476.427,9.68871,23,0,0,0,0,DDoS_TCP
10,17,10.0.0.1,10.0.0.9,TCP,9,49153,2896,0.023168,0.007648,0,411.021,36.1756,23,0,0,0,0,DDoS_TCP
10,18,10.0.0.1,10.0.0.7,TCP,9,49153,1564,0.012512,0.00544,0,384.537,47.786,23,0,0,0,0,DDoS_TCP
10,19,10.0.0.1,10.0.0.8,TCP,9,49153,3288,0.026304,0.010624,0,435.843,20.9699,23,0,0,0,0,DDoS_TCP
10,20,10.0.0.1,10.0.0.2,TCP,9,49153,19432,0.155456,0.048064,0,478.102,9.45569,23,0,0,0,0,DDoS_TCP
10,21,10.0.0.13,10.0.0.1,UDP,49153,9,32206980,257.656,0,0,-nan,-nan,23,0,0,0,0,Normal
10,22,10.0.0.12,10.0.0.1,TCP,49153,9,112,0.000896,0.000896,0,259.612,249.249,23,0,0,0,0,Normal
10,23,10.0.0.1,10.0.0.12,TCP,9,49153,168,0.001344,0,0,-nan,-nan,23,0,0,0,0,DDoS_TCP
11,1,10.0.0.2,10.0.0.1,TCP,49153,9,335616,2.68493,2.48736,0,182.863,24.1309,23,0,0,0,0,DDoS_UDP
11,2,10.0.0.3,10.0.0.1,TCP,49153,9,353844,2.83075,2.32272,0,241.409,27.7463,23,0,0,0,0,Normal
11,3,10.0.0.4,10.0.0.1,TCP,49153,9,210372,1.68298,1.5889,0,127.92,35.1556,23,0,0,0,0,Normal
11,4,10.0.0.5,10.0.0.1,TCP,49153,9,241536,1.93229,1.75354,0,156.25,31.4855,23,0,0,0,0,Normal
11,5,10.0.0.6,10.0.0.1,TCP,49153,9,13980,0.11184,0.065184,0,61.372,40.8097,23,0,0,0,0,Normal
